Date	P	T	Q	Q_predicted_RandomForest	Q_predicted_CatBoost	nse_score_RandomForest	nse_score_Catboost
1990-04-09	0.332	3.278	0.8075	1.071604976490915	0.703554258653133	0.6286395792609321	0.7112368070743122
1990-04-10	0.818	5.777	0.7255	0.9462926253174709	0.806479828685261	0.6286395792609321	0.7112368070743122
1990-04-11	7.02	5.009	1.1629	0.9054891385676187	0.9927948472547019	0.6286395792609321	0.7112368070743122
1990-04-12	2.008	5.622	1.4783	2.292029950002803	1.5028864662678383	0.6286395792609321	0.7112368070743122
1990-04-13	0.0	7.332	1.1648	1.167634254834962	1.0132846042262513	0.6286395792609321	0.7112368070743122
1990-04-14	0.217	6.054	0.9715	1.4063592828373928	1.22065175277916	0.6286395792609321	0.7112368070743122
1990-04-15	5.499	4.234	1.0426	1.235188151406195	1.419009639021591	0.6286395792609321	0.7112368070743122
1990-04-16	3.088	5.221	0.8822	1.4237853821305921	1.328759530422048	0.6286395792609321	0.7112368070743122
1990-04-17	4.44	6.393	0.8294	1.4569052895013417	1.2849723643301663	0.6286395792609321	0.7112368070743122
1990-04-18	1.347	4.404	1.1903	1.4812718848700233	1.5748366156466547	0.6286395792609321	0.7112368070743122
1990-04-19	0.016	4.614	1.1484	1.322186044507335	1.181671456322123	0.6286395792609321	0.7112368070743122
1990-04-20	0.0	6.29	0.9952	1.234426114422973	0.9399155485891689	0.6286395792609321	0.7112368070743122
1990-04-21	0.0	8.117	0.8531	1.0729719138504554	0.7272837345028724	0.6286395792609321	0.7112368070743122
1990-04-22	2.892	9.222	0.7492	0.9039754921975742	0.6459193334070181	0.6286395792609321	0.7112368070743122
1990-04-23	3.663	6.934	0.9096	0.8594741990899941	0.8600973697007371	0.6286395792609321	0.7112368070743122
1990-04-24	3.037	8.53	1.2085	1.0509893843760063	1.012036426100683	0.6286395792609321	0.7112368070743122
1990-04-25	3.079	9.01	0.9734	1.4353611362601146	1.1690874453703344	0.6286395792609321	0.7112368070743122
1990-04-26	3.198	8.236	1.7809	1.8583425137494973	1.111616612255907	0.6286395792609321	0.7112368070743122
1990-04-27	1.118	10.047	1.9668	2.0525670838252816	1.1740842448957065	0.6286395792609321	0.7112368070743122
1990-04-28	0.02	9.384	1.2687	2.0644723049721216	1.010152467516215	0.6286395792609321	0.7112368070743122
1990-04-29	0.0	9.992	0.9843	1.216202201395238	0.9022255619396217	0.6286395792609321	0.7112368070743122
1990-04-30	0.0	12.302	0.8585	1.1381804071520398	0.5756121995484338	0.6286395792609321	0.7112368070743122
1990-05-01	0.0	15.023	0.7328	1.0718314946628786	0.777270608670897	0.6286395792609321	0.7112368070743122
1990-05-02	0.0	16.837	0.6598	0.9792202735861686	0.6139947982880464	0.6286395792609321	0.7112368070743122
1990-05-03	0.0	15.393	0.6033	0.7209266218078407	0.584936614539224	0.6286395792609321	0.7112368070743122
1990-05-04	0.0	15.11	0.5651	0.805564054407178	0.5683102881814133	0.6286395792609321	0.7112368070743122
1990-05-05	0.0	15.4	0.5323	0.7904258411347806	0.6401218241390745	0.6286395792609321	0.7112368070743122
1990-05-06	0.18	15.151	0.4885	0.7451730277765168	0.49962736923394846	0.6286395792609321	0.7112368070743122
1990-05-07	0.285	14.207	0.4849	0.6961143447236868	0.4577854285564218	0.6286395792609321	0.7112368070743122
1990-05-08	4.061	14.466	0.5523	0.7378858777091022	0.38530351697447185	0.6286395792609321	0.7112368070743122
1990-05-09	7.718	14.155	0.7255	0.8023800480841004	0.3580690951905243	0.6286395792609321	0.7112368070743122
1990-05-10	11.732	14.116	0.895	1.2803022496513128	0.6427405975933275	0.6286395792609321	0.7112368070743122
1990-05-11	11.246	11.553	1.7189	2.546081403161069	1.8695495505212092	0.6286395792609321	0.7112368070743122
1990-05-12	0.103	12.64	1.5858	2.9383811481787427	2.3086706206644667	0.6286395792609321	0.7112368070743122
1990-05-13	5.076	13.161	0.9205	1.0817189788267267	1.0085677010308691	0.6286395792609321	0.7112368070743122
1990-05-14	0.718	15.128	0.9661	1.397445792502146	1.153710850600443	0.6286395792609321	0.7112368070743122
1990-05-15	1.518	15.928	0.7382	0.9046883922750997	0.5879984899249366	0.6286395792609321	0.7112368070743122
1990-05-16	0.0	17.027	0.6289	0.7270500072906135	0.6425240578351166	0.6286395792609321	0.7112368070743122
1990-05-17	0.0	17.519	0.525	0.6725912021951229	0.3944847097785906	0.6286395792609321	0.7112368070743122
1990-05-18	0.0	15.974	0.4721	0.567396434507433	0.20066001763618013	0.6286395792609321	0.7112368070743122
1990-05-19	0.0	15.954	0.4356	0.47761178988023134	0.35611084874682075	0.6286395792609321	0.7112368070743122
1990-05-20	2.691	17.042	0.3937	0.41766654100771133	0.3858045311798801	0.6286395792609321	0.7112368070743122
1990-05-21	5.049	14.255	0.5979	0.40656955100262915	0.3690183748060263	0.6286395792609321	0.7112368070743122
1990-05-22	0.0	16.626	0.4612	0.5971635141839009	0.2840384101192741	0.6286395792609321	0.7112368070743122
1990-05-23	0.0	17.564	0.3718	0.49523842124960116	0.2115861503339307	0.6286395792609321	0.7112368070743122
1990-05-24	39.067	14.98	0.3463	2.770317293206245	1.5083985676455098	0.6286395792609321	0.7112368070743122
1990-05-25	16.955	11.016	15.5301	5.117670265151515	5.492442946799267	0.6286395792609321	0.7112368070743122
1990-05-26	0.0	12.239	4.9161	4.210080458409893	4.905902285879887	0.6286395792609321	0.7112368070743122
1990-05-27	0.0	12.884	2.3933	1.5217078705725473	2.137506089125585	0.6286395792609321	0.7112368070743122
1990-05-28	1.704	11.396	1.5876	0.9802078694583869	1.4768536782494386	0.6286395792609321	0.7112368070743122
1990-05-29	0.023	10.663	1.1757	0.6854117940976792	1.1107641134690147	0.6286395792609321	0.7112368070743122
1990-05-30	0.0	11.675	0.8877	0.574612975369601	0.9628423791973718	0.6286395792609321	0.7112368070743122
1990-05-31	0.0	13.572	0.7164	0.49780116183648937	0.8070225802112417	0.6286395792609321	0.7112368070743122
1990-06-01	0.0	16.528	0.5924	0.44408521286480795	0.6217024799736556	0.6286395792609321	0.7112368070743122
1990-06-02	9.881	14.085	0.7984	0.4329139089149627	0.5051883612066389	0.6286395792609321	0.7112368070743122
1990-06-03	3.805	13.848	0.6033	1.4165709795150057	1.115649781965548	0.6286395792609321	0.7112368070743122
1990-06-04	2.291	12.749	0.6726	0.9096046335340485	0.848922062671801	0.6286395792609321	0.7112368070743122
1990-06-05	15.184	13.421	0.5596	0.7640351192938278	0.7515861739653775	0.6286395792609321	0.7112368070743122
1990-06-06	0.218	12.32	1.7134	3.5613937653106698	3.053995337690001	0.6286395792609321	0.7112368070743122
1990-06-07	7.325	13.576	1.0062	1.1858136856021124	1.6269109171987237	0.6286395792609321	0.7112368070743122
1990-06-08	17.128	11.63	4.4385	1.355215883194682	3.2215449036516914	0.6286395792609321	0.7112368070743122
1990-06-09	10.463	9.797	3.9718	5.244151584047823	4.056627191763445	0.6286395792609321	0.7112368070743122
1990-06-10	3.685	9.695	4.0976	4.53018589451729	4.603287674113052	0.6286395792609321	0.7112368070743122
1990-06-11	0.0	13.411	2.7269	1.7960103723900744	2.5221893663949215	0.6286395792609321	0.7112368070743122
1990-06-12	13.304	11.915	1.923	1.4314477676221482	1.8537551362296247	0.6286395792609321	0.7112368070743122
1990-06-13	3.25	11.913	4.1669	2.862782486650347	4.222505199053381	0.6286395792609321	0.7112368070743122
1990-06-14	0.039	13.631	2.911	1.3777420385108086	2.1685045911117267	0.6286395792609321	0.7112368070743122
1990-06-15	0.139	13.699	1.8064	1.5337281123385627	1.2522125718772803	0.6286395792609321	0.7112368070743122
1990-06-16	0.0	14.521	1.2687	0.8556167502689961	1.0849344783371897	0.6286395792609321	0.7112368070743122
1990-06-17	0.028	16.705	0.9807	0.6999806581176451	0.8560474719657571	0.6286395792609321	0.7112368070743122
1990-06-18	1.356	15.843	0.8439	0.6429804554802476	0.7274126652259497	0.6286395792609321	0.7112368070743122
1990-06-19	0.011	18.397	0.72	0.4706075721897715	0.5157559454228281	0.6286395792609321	0.7112368070743122
1990-06-20	18.179	16.535	0.9807	0.6529970230326397	1.4251575314351141	0.6286395792609321	0.7112368070743122
1990-06-21	0.807	16.457	1.4491	4.1960299197461035	3.010656210482294	0.6286395792609321	0.7112368070743122
1990-06-22	2.437	13.48	0.8476	1.1235347952089236	1.3745631356373123	0.6286395792609321	0.7112368070743122
1990-06-23	0.291	12.884	0.6598	0.795043501920264	1.0970500818350635	0.6286395792609321	0.7112368070743122
1990-06-24	0.0	16.581	0.5669	0.5957151662074531	0.7837799829478242	0.6286395792609321	0.7112368070743122
1990-06-25	0.0	18.693	0.5632	0.6133400124323347	0.6522757061160745	0.6286395792609321	0.7112368070743122
1990-06-26	0.0	21.465	0.4958	0.43726462269389577	0.621044196637561	0.6286395792609321	0.7112368070743122
1990-06-27	21.162	21.065	0.6981	0.5985315158914319	1.5085619292205243	0.6286395792609321	0.7112368070743122
1990-06-28	0.019	18.785	1.3288	3.310845312529287	2.7104214496859553	0.6286395792609321	0.7112368070743122
1990-06-29	4.206	19.732	0.7783	1.061428394063387	1.3222320749530974	0.6286395792609321	0.7112368070743122
1990-06-30	10.099	20.809	0.7401	0.7905842724661125	1.5535058047214565	0.6286395792609321	0.7112368070743122
1990-07-01	0.049	15.572	0.9114	1.269559835616848	2.1991692220593255	0.6286395792609321	0.7112368070743122
1990-07-02	0.0	15.719	0.6362	0.641595027838414	1.0897538933423703	0.6286395792609321	0.7112368070743122
1990-07-03	20.907	13.025	1.0135	0.7830245258307269	1.4423641906304434	0.6286395792609321	0.7112368070743122
1990-07-04	0.078	13.942	1.9613	4.87878225243093	2.950777382438657	0.6286395792609321	0.7112368070743122
1990-07-05	11.788	14.342	1.759	0.9103504136662884	2.0763220337825405	0.6286395792609321	0.7112368070743122
1990-07-06	0.21	13.06	2.1545	1.7048609294538324	2.1847843136242884	0.6286395792609321	0.7112368070743122
1990-07-07	12.936	12.92	1.2741	1.2220583846720483	1.891782811761544	0.6286395792609321	0.7112368070743122
1990-07-08	2.281	16.144	3.0769	2.7645113587711543	2.279749990603083	0.6286395792609321	0.7112368070743122
1990-07-09	3.654	19.814	2.2402	0.9698734410253749	1.418784879632379	0.6286395792609321	0.7112368070743122
1990-07-10	0.019	14.294	1.5749	0.9010417369546531	1.09132052990879	0.6286395792609321	0.7112368070743122
1990-07-11	0.0	14.968	1.07	0.6629103114800958	1.0237046054126528	0.6286395792609321	0.7112368070743122
1990-07-12	0.0	17.529	0.8476	0.6045449626079159	0.761049132611994	0.6286395792609321	0.7112368070743122
1990-07-13	0.0	19.164	0.7218	0.560776468359396	0.5788779279407771	0.6286395792609321	0.7112368070743122
1990-07-14	0.0	19.502	0.6216	0.4737823269978305	0.5541375282538177	0.6286395792609321	0.7112368070743122
1990-07-15	0.0	17.892	0.5341	0.4329512007667651	0.44811842826528925	0.6286395792609321	0.7112368070743122
1990-07-16	0.0	20.907	0.5031	0.4098079626215775	0.4036769893036789	0.6286395792609321	0.7112368070743122
1990-07-17	2.709	20.512	0.4721	0.42650370114507313	0.4440719443090049	0.6286395792609321	0.7112368070743122
1990-07-18	0.0	16.751	0.4776	0.4173350804656534	0.4682773150701379	0.6286395792609321	0.7112368070743122
1990-07-19	0.0	16.825	0.4065	0.45391720731011925	0.2797687790641341	0.6286395792609321	0.7112368070743122
1990-07-20	0.0	18.025	0.3828	0.40498340610404127	0.19567038703439388	0.6286395792609321	0.7112368070743122
1990-07-21	0.0	20.641	0.35	0.40491741414337445	0.30741247820153905	0.6286395792609321	0.7112368070743122
1990-07-22	0.0	21.944	0.3409	0.39928674825385524	0.35312343163012416	0.6286395792609321	0.7112368070743122
1990-07-23	0.0	20.545	0.3263	0.3827103489060306	0.342728026156881	0.6286395792609321	0.7112368070743122
1990-07-24	0.0	17.929	0.2989	0.3915475090433924	0.34391823724103876	0.6286395792609321	0.7112368070743122
1990-07-25	0.0	18.101	0.2898	0.3827103489060306	0.21701879843368777	0.6286395792609321	0.7112368070743122
1990-07-26	0.0	19.053	0.2844	0.38763384613943097	0.33263860610130824	0.6286395792609321	0.7112368070743122
1990-07-27	0.0	19.961	0.2844	0.39773239086526735	0.2891272667481224	0.6286395792609321	0.7112368070743122
1990-07-28	0.0	22.471	0.2679	0.3827103489060306	0.3035724174930414	0.6286395792609321	0.7112368070743122
1990-07-29	3.728	23.255	0.2661	0.3827103489060306	0.14390222411009956	0.6286395792609321	0.7112368070743122
1990-07-30	14.45	19.838	0.4211	0.46199999240298045	0.42682290298711245	0.6286395792609321	0.7112368070743122
1990-07-31	0.375	19.577	0.7802	1.3637171446030627	0.9744246918590165	0.6286395792609321	0.7112368070743122
1990-08-01	0.0	21.083	0.3445	0.5303243227038444	0.36719795791797805	0.6286395792609321	0.7112368070743122
1990-08-02	0.0	22.915	0.2734	0.4885887839881252	0.3303749295496339	0.6286395792609321	0.7112368070743122
1990-08-03	0.0	21.851	0.2461	0.49473325590290085	0.15178534748167394	0.6286395792609321	0.7112368070743122
1990-08-04	0.0	20.926	0.2224	0.44335891944118877	0.28334468973769367	0.6286395792609321	0.7112368070743122
1990-08-05	5.679	23.196	0.2151	0.4041136149736924	0.1971295662827981	0.6286395792609321	0.7112368070743122
1990-08-06	1.063	18.632	0.4466	0.7314325527680865	0.11336587480498816	0.6286395792609321	0.7112368070743122
1990-08-07	0.197	15.388	0.2898	0.6111779304345271	0.2118423858445424	0.6286395792609321	0.7112368070743122
1990-08-08	0.0	15.504	0.2698	0.5638514274965191	-0.01572005413217714	0.6286395792609321	0.7112368070743122
1990-08-09	0.0	16.198	0.2278	0.48230471403950786	0.06354122546128105	0.6286395792609321	0.7112368070743122
1990-08-10	0.0	18.249	0.2151	0.44327700343026616	0.08416847321373999	0.6286395792609321	0.7112368070743122
1990-08-11	0.0	19.571	0.2133	0.42456227250530787	0.1545568016330432	0.6286395792609321	0.7112368070743122
1990-08-12	0.0	21.161	0.195	0.3954735433345988	0.12449492359569514	0.6286395792609321	0.7112368070743122
1990-08-13	0.037	21.103	0.2133	0.3827103489060306	0.3130958202033458	0.6286395792609321	0.7112368070743122
1990-08-14	4.269	17.933	0.2023	0.38763384613943097	0.385049821283896	0.6286395792609321	0.7112368070743122
1990-08-15	0.0	18.211	0.2278	0.4429416408996033	0.33675630008748714	0.6286395792609321	0.7112368070743122
1990-08-16	9.426	19.994	0.2187	0.499851074512096	-0.009305390984440942	0.6286395792609321	0.7112368070743122
1990-08-17	2.104	14.904	0.4612	1.1558126390524521	0.5850737119668084	0.6286395792609321	0.7112368070743122
1990-08-18	0.0	15.969	0.2297	0.6106025652724072	0.07529064121695495	0.6286395792609321	0.7112368070743122
1990-08-19	0.0	19.255	0.1823	0.5078029371473156	0.24265058435602538	0.6286395792609321	0.7112368070743122
1990-08-20	0.0	20.536	0.2133	0.47817488456579554	0.1931292505946418	0.6286395792609321	0.7112368070743122
1990-08-21	0.0	16.546	0.1877	0.4276748094053075	0.290132701602156	0.6286395792609321	0.7112368070743122
1990-08-22	0.0	15.359	0.1823	0.4041136149736924	0.10034374204385665	0.6286395792609321	0.7112368070743122
1990-08-23	0.0	16.251	0.1732	0.40616231880283626	0.28110163427378065	0.6286395792609321	0.7112368070743122
1990-08-24	0.0	18.108	0.1695	0.39773239086526735	0.16675929760194985	0.6286395792609321	0.7112368070743122
1990-08-25	11.466	19.615	0.2515	0.38763384613943097	0.14075335144990286	0.6286395792609321	0.7112368070743122
1990-08-26	5.705	17.194	0.6343	1.2989378227958026	0.13998634224151152	0.6286395792609321	0.7112368070743122
1990-08-27	0.023	17.845	0.5851	0.8651745207352077	0.2476022666688127	0.6286395792609321	0.7112368070743122
1990-08-28	0.0	19.042	0.2443	0.5117746478423593	0.26863347123462145	0.6286395792609321	0.7112368070743122
1990-08-29	0.147	19.75	0.2242	0.5824547558035102	0.3128594283559536	0.6286395792609321	0.7112368070743122
1990-08-30	0.068	20.635	0.1969	0.48946035502008706	0.23989283029087716	0.6286395792609321	0.7112368070743122
1990-08-31	11.623	13.682	0.525	0.4300723294317163	0.5234776682425871	0.6286395792609321	0.7112368070743122
1990-09-01	0.0	12.684	0.3482	0.8671715129181482	0.4212875006897723	0.6286395792609321	0.7112368070743122
1990-09-02	1.301	14.254	0.195	0.8157078686150273	0.31887547058686283	0.6286395792609321	0.7112368070743122
1990-09-03	4.06	13.726	0.3317	0.5026426923653118	0.49270695695879707	0.6286395792609321	0.7112368070743122
1990-09-04	6.161	16.099	0.2752	0.538168632677363	0.4120243027135877	0.6286395792609321	0.7112368070743122
1990-09-05	0.0	13.854	0.3554	0.8325990954679503	0.44525020582727914	0.6286395792609321	0.7112368070743122
1990-09-06	2.707	14.265	0.2206	0.5765444953369933	0.38429551631711556	0.6286395792609321	0.7112368070743122
1990-09-07	7.172	10.962	0.463	0.5287811093548411	0.42580654066925017	0.6286395792609321	0.7112368070743122
1990-09-08	0.156	11.539	0.2971	1.0474221617585697	0.5201074837884093	0.6286395792609321	0.7112368070743122
1990-09-09	0.0	12.391	0.206	0.8765645680653454	0.6470541797186293	0.6286395792609321	0.7112368070743122
1990-09-10	6.116	11.965	0.2297	0.6131363948559068	0.6761500182072823	0.6286395792609321	0.7112368070743122
1990-09-11	0.0	11.866	0.4302	1.0758813817993749	0.7489681553462061	0.6286395792609321	0.7112368070743122
1990-09-12	0.0	12.627	0.237	0.7456568987264974	0.7075530096185175	0.6286395792609321	0.7112368070743122
1990-09-13	0.0	11.515	0.2096	0.6663106983427319	0.5686581986048691	0.6286395792609321	0.7112368070743122
1990-09-14	0.327	13.256	0.2096	0.5500282823348486	0.3842113050603373	0.6286395792609321	0.7112368070743122
1990-09-15	0.285	14.942	0.2114	0.4900371025419859	0.3169460033122691	0.6286395792609321	0.7112368070743122
1990-09-16	0.127	12.087	0.1896	0.46631022245051906	0.320586018355417	0.6286395792609321	0.7112368070743122
1990-09-17	0.563	12.657	0.2023	0.4542347208859806	0.2501811243624239	0.6286395792609321	0.7112368070743122
1990-09-18	0.262	11.695	0.2023	0.44109656955968307	0.23750516610836025	0.6286395792609321	0.7112368070743122
1990-09-19	0.0	14.676	0.2133	0.4227748535669441	0.19990614716594846	0.6286395792609321	0.7112368070743122
1990-09-20	0.054	14.683	0.1823	0.43237877503866046	0.3286472519529642	0.6286395792609321	0.7112368070743122
1990-09-21	0.206	13.916	0.1713	0.4191817471262233	0.30929054621157515	0.6286395792609321	0.7112368070743122
1990-09-22	25.135	16.355	0.1732	1.041901015378202	1.2933889608128504	0.6286395792609321	0.7112368070743122
1990-09-23	16.649	13.706	1.3197	5.298419886461446	4.757654792781192	0.6286395792609321	0.7112368070743122
1990-09-24	0.128	11.122	0.9369	3.695621797141265	4.454882585868496	0.6286395792609321	0.7112368070743122
1990-09-25	0.0	10.671	0.3737	1.3918611835533463	1.6827771895140016	0.6286395792609321	0.7112368070743122
1990-09-26	0.0	10.183	0.2479	1.0395102429241427	1.2668441899584382	0.6286395792609321	0.7112368070743122
1990-09-27	0.0	11.286	0.2078	0.7787282193827416	0.8803028627194295	0.6286395792609321	0.7112368070743122
