Date	P	T	Q	Q_predicted_RandomForest	Q_predicted_CatBoost	nse_score_RandomForest	nse_score_Catboost
2015-10-17	3.595	5.483	0.2698	1.3512442303403456	0.48264649906867796	0.6875438582054065	0.8329019791970843
2015-10-18	6.693	6.407	0.5997	1.3640493286274435	0.9267202052864105	0.6875438582054065	0.8329019791970843
2015-10-19	1.526	5.892	0.4612	1.9785410591694732	1.5436319299385894	0.6875438582054065	0.8329019791970843
2015-10-20	0.01	6.013	0.2698	1.4744884274562113	1.020197715440385	0.6875438582054065	0.8329019791970843
2015-10-21	0.005	6.506	0.2351	1.2356328685787283	1.0127330056460369	0.6875438582054065	0.8329019791970843
2015-10-22	0.028	7.957	0.2206	0.9927450363925796	0.9265406588631756	0.6875438582054065	0.8329019791970843
2015-10-23	0.028	9.79	0.2114	0.8926997163443419	0.6182674898578351	0.6875438582054065	0.8329019791970843
2015-10-24	0.0	9.844	0.2151	0.6868485489666314	0.6545089328812416	0.6875438582054065	0.8329019791970843
2015-10-25	0.0	10.819	0.1914	0.706390846614009	0.47779192006456095	0.6875438582054065	0.8329019791970843
2015-10-26	0.01	9.281	0.195	0.5486671452824723	0.5533849364186292	0.6875438582054065	0.8329019791970843
2015-10-27	0.0	8.046	0.1987	0.6022690905042859	0.5622801372660381	0.6875438582054065	0.8329019791970843
2015-10-28	11.2	9.068	0.2023	0.6122454420350633	0.5464608596686319	0.6875438582054065	0.8329019791970843
2015-10-29	0.555	9.689	0.8622	1.9871630044599615	1.0911182765718634	0.6875438582054065	0.8329019791970843
2015-10-30	0.045	9.945	0.3536	1.4064540937841399	1.1913615396991246	0.6875438582054065	0.8329019791970843
2015-10-31	0.007	8.951	0.2443	0.9065266119152655	0.844164217951331	0.6875438582054065	0.8329019791970843
2015-11-01	0.032	7.843	0.2151	0.8155243716595141	0.7405046822865254	0.6875438582054065	0.8329019791970843
2015-11-02	0.029	6.242	0.2096	0.8750837396693052	0.6153997155815104	0.6875438582054065	0.8329019791970843
2015-11-03	0.004	5.793	0.2042	0.8833321312266165	0.6389336868507461	0.6875438582054065	0.8329019791970843
2015-11-04	0.018	6.669	0.1987	0.7507052666767956	0.5291303681216262	0.6875438582054065	0.8329019791970843
2015-11-05	0.0	8.032	0.1987	0.7060113430291329	0.4701392949495725	0.6875438582054065	0.8329019791970843
2015-11-06	0.004	10.912	0.1969	0.6458492412879981	0.4892922637466067	0.6875438582054065	0.8329019791970843
2015-11-07	0.0	12.791	0.1969	0.6251903636294015	0.48147879711171493	0.6875438582054065	0.8329019791970843
2015-11-08	0.0	11.45	0.1841	0.5801237912624411	0.42701444749338036	0.6875438582054065	0.8329019791970843
2015-11-09	0.0	13.517	0.1823	0.5442625515563727	0.4935856970808681	0.6875438582054065	0.8329019791970843
2015-11-10	0.0	10.962	0.1932	0.5594780317472816	0.45473252629760774	0.6875438582054065	0.8329019791970843
2015-11-11	0.004	5.744	0.1823	0.5435399712078184	0.3638513747981551	0.6875438582054065	0.8329019791970843
2015-11-12	0.005	5.12	0.1677	0.5055810429735701	0.3872423639317357	0.6875438582054065	0.8329019791970843
2015-11-13	1.133	8.164	0.1805	0.4882773349252002	0.3364976761240632	0.6875438582054065	0.8329019791970843
2015-11-14	0.021	8.986	0.2078	0.5552824269789441	0.39009765014608555	0.6875438582054065	0.8329019791970843
2015-11-15	0.004	12.844	0.1786	0.544724635553567	0.350392394341682	0.6875438582054065	0.8329019791970843
2015-11-16	0.0	10.635	0.1786	0.5706689713237146	0.3351350803639832	0.6875438582054065	0.8329019791970843
2015-11-17	0.001	11.699	0.1786	0.6137646656798686	0.3142558245169045	0.6875438582054065	0.8329019791970843
2015-11-18	0.0	13.387	0.1732	0.6327247347298286	0.3073723899484184	0.6875438582054065	0.8329019791970843
2015-11-19	1.753	13.351	0.1713	0.5733193631882731	0.2772882372101977	0.6875438582054065	0.8329019791970843
2015-11-20	40.695	11.629	1.4673	1.4136669757045626	0.5243069202299008	0.6875438582054065	0.8329019791970843
2015-11-21	2.259	3.056	4.1541	20.9776305952381	7.984439581926775	0.6875438582054065	0.8329019791970843
2015-11-22	0.715	1.187	1.3015	2.1335432772487875	2.8050283674634233	0.6875438582054065	0.8329019791970843
2015-11-23	0.048	0.063	0.7309	1.0629416694286418	1.16137276249514	0.6875438582054065	0.8329019791970843
2015-11-24	1.295	-0.224	0.5268	1.013037295207159	1.0853808980886461	0.6875438582054065	0.8329019791970843
2015-11-25	4.052	2.28	0.6544	0.940974664298383	1.2964130621376966	0.6875438582054065	0.8329019791970843
2015-11-26	4.246	2.549	1.1283	1.1367525460262666	1.8308420099668972	0.6875438582054065	0.8329019791970843
2015-11-27	0.002	1.654	1.1283	1.7042529584617259	2.0988721735874716	0.6875438582054065	0.8329019791970843
2015-11-28	2.706	0.876	0.8676	1.4284678046525667	1.1837702060684787	0.6875438582054065	0.8329019791970843
2015-11-29	0.416	5.386	0.6981	1.3512860721729532	1.3883167678057342	0.6875438582054065	0.8329019791970843
2015-11-30	0.093	9.569	0.5888	1.1327591148590423	1.21319499151204	0.6875438582054065	0.8329019791970843
2015-12-01	0.02	8.957	0.494	0.9201609197142713	1.15908852143386	0.6875438582054065	0.8329019791970843
2015-12-02	0.022	2.573	0.4338	0.848903501648232	0.9563074537651166	0.6875438582054065	0.8329019791970843
2015-12-03	0.015	1.466	0.3846	0.7222798050011509	0.8870980378894857	0.6875438582054065	0.8329019791970843
2015-12-04	1.143	2.274	0.3755	0.7170768409153834	0.5220109920941529	0.6875438582054065	0.8329019791970843
2015-12-05	0.105	3.785	0.3536	0.6913014163253395	0.6515951330264527	0.6875438582054065	0.8329019791970843
2015-12-06	0.044	2.774	0.3208	0.7563863701342302	0.7199869228862777	0.6875438582054065	0.8329019791970843
2015-12-07	0.013	1.631	0.3044	0.6428512836448343	0.7396304292002182	0.6875438582054065	0.8329019791970843
2015-12-08	1.741	0.914	0.2916	0.6923275660819437	0.5597012005035732	0.6875438582054065	0.8329019791970843
2015-12-09	2.888	3.857	0.494	0.7143349468760396	0.5926470926163282	0.6875438582054065	0.8329019791970843
2015-12-10	0.008	1.35	0.3883	0.910964467908502	0.8405449492158027	0.6875438582054065	0.8329019791970843
2015-12-11	0.004	1.57	0.3482	0.888546681276474	0.9751667554455798	0.6875438582054065	0.8329019791970843
2015-12-12	0.013	4.712	0.3336	0.8110407275610789	0.8913020259387971	0.6875438582054065	0.8329019791970843
2015-12-13	0.0	1.513	0.3099	0.8946744895532767	0.8817894977481895	0.6875438582054065	0.8329019791970843
2015-12-14	0.004	-0.468	0.2953	0.8613921510390785	0.6319977847355135	0.6875438582054065	0.8329019791970843
2015-12-15	1.842	0.482	0.2862	0.833187951821839	0.5918163780306014	0.6875438582054065	0.8329019791970843
2015-12-16	4.564	5.507	0.4411	0.7654872716844734	0.7613297662659008	0.6875438582054065	0.8329019791970843
2015-12-17	0.077	7.958	0.6343	1.0719287759588105	1.1708345102230155	0.6875438582054065	0.8329019791970843
2015-12-18	0.049	5.915	0.5086	1.2206557881649656	0.9607753253386746	0.6875438582054065	0.8329019791970843
2015-12-19	0.044	4.284	0.4448	1.1994496200424616	0.7941580409891379	0.6875438582054065	0.8329019791970843
2015-12-20	0.011	2.427	0.4047	1.1040466051607194	0.6401284429530208	0.6875438582054065	0.8329019791970843
2015-12-21	1.18	5.592	0.401	0.8587227332512987	0.4922057414412261	0.6875438582054065	0.8329019791970843
2015-12-22	0.008	6.608	0.3627	0.9290280140074089	0.715544421379316	0.6875438582054065	0.8329019791970843
2015-12-23	0.004	7.123	0.3463	0.8354726705694041	0.6834798582329045	0.6875438582054065	0.8329019791970843
2015-12-24	0.008	4.791	0.3299	0.729418103716191	0.6643620446031032	0.6875438582054065	0.8329019791970843
2015-12-25	0.008	5.515	0.3062	0.8031925683507026	0.5422966421810458	0.6875438582054065	0.8329019791970843
2015-12-26	0.008	2.727	0.2935	0.7876488849724103	0.5768666578195394	0.6875438582054065	0.8329019791970843
2015-12-27	0.029	0.55	0.2825	0.7461176994398642	0.65937614162311	0.6875438582054065	0.8329019791970843
2015-12-28	0.022	0.602	0.2844	0.7027072998686489	0.5657828339288833	0.6875438582054065	0.8329019791970843
2015-12-29	0.017	0.068	0.2789	0.6540169710385659	0.5602114855399658	0.6875438582054065	0.8329019791970843
2015-12-30	0.038	1.475	0.2734	0.643373848400411	0.5906542242764613	0.6875438582054065	0.8329019791970843
2015-12-31	1.619	2.736	0.3226	0.641451944533131	0.5163918481810758	0.6875438582054065	0.8329019791970843
2016-01-01	0.022	3.989	0.3372	0.712308609241287	0.5209422680610156	0.6875438582054065	0.8329019791970843
2016-01-02	10.261	4.063	0.5158	0.7007577036040262	0.6663832335744274	0.6875438582054065	0.8329019791970843
2016-01-03	8.18	3.966	2.1071	2.908545287095163	2.0693142512444713	0.6875438582054065	0.8329019791970843
2016-01-04	6.617	2.851	4.1632	4.084765412303079	3.2232391073932267	0.6875438582054065	0.8329019791970843
2016-01-05	0.637	3.794	2.8454	3.6975407631743393	3.487491004146521	0.6875438582054065	0.8329019791970843
2016-01-06	2.802	3.614	1.6861	2.268278486206783	2.2900534193439217	0.6875438582054065	0.8329019791970843
2016-01-07	8.897	3.2	2.3569	2.1436655375388973	2.397206649075833	0.6875438582054065	0.8329019791970843
2016-01-08	20.288	4.345	4.238	4.321636201433014	5.86775971005896	0.6875438582054065	0.8329019791970843
2016-01-09	4.33	5.141	11.0443	8.55851872368953	10.066613854263657	0.6875438582054065	0.8329019791970843
2016-01-10	14.587	4.559	5.534	4.9854641990162865	6.469591517548479	0.6875438582054065	0.8329019791970843
2016-01-11	9.019	5.216	9.4438	5.117727865282058	8.068909445316521	0.6875438582054065	0.8329019791970843
2016-01-12	5.524	4.518	6.48	5.416140834811818	6.290807010160369	0.6875438582054065	0.8329019791970843
2016-01-13	0.523	2.166	4.5242	3.5740921796216143	5.177031370920637	0.6875438582054065	0.8329019791970843
2016-01-14	1.744	0.06	3.0459	2.614203191770327	3.3491792484312124	0.6875438582054065	0.8329019791970843
2016-01-15	1.024	0.924	2.1527	1.9135858814648234	2.756186276004618	0.6875438582054065	0.8329019791970843
2016-01-16	2.972	-0.616	1.6861	1.4479580566770758	2.2581686510427765	0.6875438582054065	0.8329019791970843
2016-01-17	1.734	-2.669	1.3963	1.4187813421423425	2.054922957168464	0.6875438582054065	0.8329019791970843
2016-01-18	0.001	-6.607	1.203	1.2020393229578894	1.6185780721511636	0.6875438582054065	0.8329019791970843
2016-01-19	4.279	-3.128	1.0536	1.1985828302583137	1.4160279162201328	0.6875438582054065	0.8329019791970843
2016-01-20	0.002	-0.862	0.9861	1.3502125617769831	1.358262007526935	0.6875438582054065	0.8329019791970843
2016-01-21	0.0	-2.169	0.9059	1.3175389446036074	1.2167175073134244	0.6875438582054065	0.8329019791970843
2016-01-22	0.469	-2.433	0.8385	1.170350425143651	1.2710474179541154	0.6875438582054065	0.8329019791970843
2016-01-23	0.065	2.387	1.0718	1.296071555468045	1.3548653149549548	0.6875438582054065	0.8329019791970843
2016-01-24	0.008	1.142	1.4473	1.0556653106299165	1.4434459739513437	0.6875438582054065	0.8329019791970843
2016-01-25	0.008	2.613	1.4929	0.8642556917161566	1.3460337813462941	0.6875438582054065	0.8329019791970843
2016-01-26	0.004	3.669	1.6606	0.8377282896428728	1.3636291391421562	0.6875438582054065	0.8329019791970843
2016-01-27	0.008	5.609	1.5585	0.8577433746625731	1.4994700026636536	0.6875438582054065	0.8329019791970843
2016-01-28	1.368	8.19	1.4436	0.7628664993170569	1.2561516072735157	0.6875438582054065	0.8329019791970843
2016-01-29	0.011	7.271	1.2796	0.7725639048164061	1.3871025226726632	0.6875438582054065	0.8329019791970843
2016-01-30	18.896	6.526	1.1939	0.8044717227936878	1.5206940049353608	0.6875438582054065	0.8329019791970843
2016-01-31	11.542	5.882	11.2922	8.629312078398065	5.624090422042632	0.6875438582054065	0.8329019791970843
2016-02-01	0.0	10.823	6.0225	4.760427271159464	5.18702998764706	0.6875438582054065	0.8329019791970843
2016-02-02	1.974	8.912	3.2026	3.104941695694763	2.5549553070539863	0.6875438582054065	0.8329019791970843
2016-02-03	13.164	3.69	5.1968	2.113711397032085	3.297202151646194	0.6875438582054065	0.8329019791970843
2016-02-04	3.845	2.421	4.2835	3.211538658510592	5.741843813112172	0.6875438582054065	0.8329019791970843
2016-02-05	0.095	4.398	3.6893	2.555873171591058	3.6040800901445245	0.6875438582054065	0.8329019791970843
2016-02-06	0.0	2.174	2.7962	2.2592051438704983	2.3703918709051592	0.6875438582054065	0.8329019791970843
2016-02-07	0.29	4.375	2.0798	1.4520941033121093	1.967793085301716	0.6875438582054065	0.8329019791970843
2016-02-08	1.926	6.955	1.635	1.263692965508778	1.5861679280502212	0.6875438582054065	0.8329019791970843
2016-02-09	2.763	7.001	1.5311	1.0895558346289427	1.2201603544179938	0.6875438582054065	0.8329019791970843
2016-02-10	0.124	2.209	1.378	1.134067324809364	1.2801895425080958	0.6875438582054065	0.8329019791970843
2016-02-11	0.061	2.514	1.1484	0.9381445983309231	1.1385621080356434	0.6875438582054065	0.8329019791970843
2016-02-12	4.746	2.557	1.07	0.9661980663483849	1.2412495714789655	0.6875438582054065	0.8329019791970843
2016-02-13	2.898	4.782	1.4637	1.4256636802127445	1.4489107201219082	0.6875438582054065	0.8329019791970843
2016-02-14	3.281	4.939	1.7116	1.3696223045231233	1.8286619173535446	0.6875438582054065	0.8329019791970843
2016-02-15	3.455	3.3	1.7134	1.5164976568639985	1.4959340202691132	0.6875438582054065	0.8329019791970843
2016-02-16	0.03	2.429	1.4929	1.5581441868301888	1.6378607669551457	0.6875438582054065	0.8329019791970843
2016-02-17	0.341	1.435	1.3543	1.4124879357387188	1.4027245213457356	0.6875438582054065	0.8329019791970843
2016-02-18	0.212	2.986	1.1538	1.2857380319093974	1.3008761206862345	0.6875438582054065	0.8329019791970843
2016-02-19	0.082	2.326	0.9989	1.1410023953636985	1.1818835378319683	0.6875438582054065	0.8329019791970843
2016-02-20	4.856	2.96	0.9788	1.0485124618060784	1.042406560817579	0.6875438582054065	0.8329019791970843
2016-02-21	0.008	10.778	1.0226	1.2316584633387826	1.2697878534500364	0.6875438582054065	0.8329019791970843
2016-02-22	0.03	11.609	0.9333	1.2582556834105794	1.1229081367265024	0.6875438582054065	0.8329019791970843
2016-02-23	5.527	6.048	0.9807	1.1184325867927802	1.1576194632129921	0.6875438582054065	0.8329019791970843
2016-02-24	13.887	1.459	0.9971	1.8770527920699842	2.3220006348457085	0.6875438582054065	0.8329019791970843
2016-02-25	7.065	0.659	2.3842	3.8410434361397625	4.389574269391039	0.6875438582054065	0.8329019791970843
2016-02-26	0.0	1.0	3.5617	3.945400183489248	3.7807074092695996	0.6875438582054065	0.8329019791970843
2016-02-27	0.0	0.895	3.3521	2.4807092639528743	2.887736400096063	0.6875438582054065	0.8329019791970843
2016-02-28	0.015	3.037	2.6266	1.7056698407252253	2.163691381941096	0.6875438582054065	0.8329019791970843
2016-02-29	12.697	2.048	2.643	2.058235887507214	2.1265659758509927	0.6875438582054065	0.8329019791970843
2016-03-01	2.755	1.507	3.8643	2.755188796801999	4.140963568246103	0.6875438582054065	0.8329019791970843
2016-03-02	6.938	3.748	4.8322	1.9010909367217532	3.3112044137214585	0.6875438582054065	0.8329019791970843
2016-03-03	2.009	1.544	4.6299	3.256872602455908	4.395382636607146	0.6875438582054065	0.8329019791970843
2016-03-04	0.001	2.535	2.9985	1.9013716983687163	2.6000237848595704	0.6875438582054065	0.8329019791970843
2016-03-05	13.507	1.454	3.8096	1.7619223420596224	2.9885889914219868	0.6875438582054065	0.8329019791970843
2016-03-06	0.736	1.687	4.608	3.3984012047877252	5.827455760870167	0.6875438582054065	0.8329019791970843
2016-03-07	0.007	1.339	3.1826	2.164088255768772	2.9762941408718664	0.6875438582054065	0.8329019791970843
2016-03-08	3.57	0.625	2.3496	1.3126546199558016	2.8395989787606917	0.6875438582054065	0.8329019791970843
2016-03-09	0.008	1.05	2.3313	1.408923692600523	2.351832457854173	0.6875438582054065	0.8329019791970843
2016-03-10	0.004	2.639	2.1618	1.3631649084905468	1.9674259260809963	0.6875438582054065	0.8329019791970843
2016-03-11	0.004	4.312	1.7189	1.0566563772157647	1.8537079735786697	0.6875438582054065	0.8329019791970843
2016-03-12	0.0	4.738	1.4345	0.9430394327585899	1.4702247004369207	0.6875438582054065	0.8329019791970843
2016-03-13	0.004	4.836	1.2358	0.813328071094368	0.8416327657965285	0.6875438582054065	0.8329019791970843
2016-03-14	0.0	4.009	1.0827	0.7786471147154723	0.9785996537613082	0.6875438582054065	0.8329019791970843
2016-03-15	4.424	0.744	1.1137	0.7986897093516656	1.0766523633723637	0.6875438582054065	0.8329019791970843
2016-03-16	0.0	3.272	1.0062	1.0493913894688496	1.3103948154407912	0.6875438582054065	0.8329019791970843
2016-03-17	0.0	2.746	0.8494	1.1747906433198754	0.9327037162597543	0.6875438582054065	0.8329019791970843
2016-03-18	0.004	4.774	0.7947	1.0644812486424868	0.9480035016576953	0.6875438582054065	0.8329019791970843
2016-03-19	0.004	6.003	0.7382	1.0039121498718184	0.8448800051752118	0.6875438582054065	0.8329019791970843
2016-03-20	0.0	3.962	0.6799	0.7439295963165004	0.8656231394799426	0.6875438582054065	0.8329019791970843
2016-03-21	0.0	4.189	0.6398	0.8304679221528625	0.6279726412171671	0.6875438582054065	0.8329019791970843
2016-03-22	0.0	5.24	0.6161	0.7724838920399701	0.6765892871893805	0.6875438582054065	0.8329019791970843
2016-03-23	0.385	4.802	0.6015	0.6904170531547523	0.6453936207566857	0.6875438582054065	0.8329019791970843
2016-03-24	0.0	5.484	0.5578	0.7100138397310347	0.486821293376553	0.6875438582054065	0.8329019791970843
2016-03-25	4.439	5.942	0.6489	0.7100783606852412	0.5949483123694058	0.6875438582054065	0.8329019791970843
2016-03-26	0.008	8.099	0.6161	0.9911068731493655	0.7435985377373426	0.6875438582054065	0.8329019791970843
2016-03-27	0.501	6.748	0.5304	1.219363938902735	0.599862556928894	0.6875438582054065	0.8329019791970843
2016-03-28	0.918	8.356	0.5122	0.9574564899410204	0.6369932116003738	0.6875438582054065	0.8329019791970843
2016-03-29	0.64	10.609	0.5596	0.9405497213822736	0.5732279448410436	0.6875438582054065	0.8329019791970843
2016-03-30	0.004	11.927	0.4867	0.7825949256284026	0.4764756673788292	0.6875438582054065	0.8329019791970843
2016-03-31	0.0	13.18	0.4666	0.8391820975528033	0.3938454313265457	0.6875438582054065	0.8329019791970843
2016-04-01	0.0	10.558	0.4429	0.7416912186284865	0.40664565691805477	0.6875438582054065	0.8329019791970843
2016-04-02	0.0	10.332	0.4229	0.667477837964643	0.3426625177906768	0.6875438582054065	0.8329019791970843
2016-04-03	0.0	14.472	0.4229	0.6932100114802416	0.3859577961076487	0.6875438582054065	0.8329019791970843
2016-04-04	0.0	14.717	0.4265	0.6145423806706238	0.48144837359344306	0.6875438582054065	0.8329019791970843
2016-04-05	7.135	12.585	0.4065	0.5897796260476189	0.36241641563263816	0.6875438582054065	0.8329019791970843
2016-04-06	1.489	10.101	0.7911	1.0283667112999255	0.3562339668349104	0.6875438582054065	0.8329019791970843
2016-04-07	3.403	7.671	0.4794	0.7118162739454179	0.5288989565307378	0.6875438582054065	0.8329019791970843
2016-04-08	1.871	5.534	0.638	0.9895404493720219	0.29488647162709025	0.6875438582054065	0.8329019791970843
2016-04-09	0.057	6.736	0.5049	1.0929056107547237	0.4953557302607141	0.6875438582054065	0.8329019791970843
2016-04-10	0.0	9.486	0.432	1.0473038731473854	0.4177887950195266	0.6875438582054065	0.8329019791970843
2016-04-11	0.22	10.147	0.4028	0.9584539510371691	0.4049315181106117	0.6875438582054065	0.8329019791970843
2016-04-12	0.535	12.225	0.3955	0.9195827152809745	0.3389938857700643	0.6875438582054065	0.8329019791970843
2016-04-13	2.96	9.992	0.4247	0.691723405212648	0.3762863836389423	0.6875438582054065	0.8329019791970843
2016-04-14	0.029	9.536	0.4065	0.7296875039841033	0.4096069605462713	0.6875438582054065	0.8329019791970843
2016-04-15	2.615	9.542	0.4174	0.7231457994712835	0.3870745945288815	0.6875438582054065	0.8329019791970843
2016-04-16	10.083	10.668	0.6307	0.6380487406136638	0.615501012961497	0.6875438582054065	0.8329019791970843
2016-04-17	15.521	9.052	1.347	3.647728669651394	2.286079328602172	0.6875438582054065	0.8329019791970843
2016-04-18	15.271	5.167	4.1414	4.6571601434020256	4.986302542191295	0.6875438582054065	0.8329019791970843
2016-04-19	0.005	6.796	4.1888	4.971343718124549	5.152005269947823	0.6875438582054065	0.8329019791970843
2016-04-20	0.0	9.949	2.0178	2.703974699249081	2.1869638359304813	0.6875438582054065	0.8329019791970843
2016-04-21	0.0	10.854	1.3416	1.5929425676531792	1.6312642381137283	0.6875438582054065	0.8329019791970843
2016-04-22	0.148	14.035	1.0572	1.1981509117861997	1.0966758273694133	0.6875438582054065	0.8329019791970843
2016-04-23	16.064	9.043	1.4108	1.103830849053177	1.575782436040838	0.6875438582054065	0.8329019791970843
2016-04-24	4.021	3.523	2.787	2.6352565442103497	2.483832235077759	0.6875438582054065	0.8329019791970843
2016-04-25	0.275	3.947	1.6952	2.4442528785628737	2.333318928290472	0.6875438582054065	0.8329019791970843
2016-04-26	8.496	4.821	1.4673	2.016591867735414	1.967575934342204	0.6875438582054065	0.8329019791970843
2016-04-27	0.222	3.34	2.4498	2.472369677433236	2.758384400767261	0.6875438582054065	0.8329019791970843
2016-04-28	0.0	4.487	1.5548	1.6959783837094864	2.0157867918159798	0.6875438582054065	0.8329019791970843
2016-04-29	0.0	7.547	1.1593	1.041346281529238	1.4713569253555645	0.6875438582054065	0.8329019791970843
2016-04-30	5.853	10.231	0.9606	0.9272032332717026	1.1603566381886623	0.6875438582054065	0.8329019791970843
2016-05-01	8.019	6.193	1.3543	1.6527734523098137	2.4928823512575162	0.6875438582054065	0.8329019791970843
2016-05-02	0.009	9.649	1.5147	2.5965693646176113	2.1381192834355796	0.6875438582054065	0.8329019791970843
2016-05-03	2.96	9.259	1.2541	1.8248107529174735	1.6676815783765988	0.6875438582054065	0.8329019791970843
2016-05-04	0.0	8.958	1.0609	1.977479371001058	1.4850955737795097	0.6875438582054065	0.8329019791970843
2016-05-05	0.0	11.015	0.8804	1.1689983253291345	1.0411663832283962	0.6875438582054065	0.8329019791970843
2016-05-06	0.0	13.705	0.7692	0.9019543565584659	1.1560861871678019	0.6875438582054065	0.8329019791970843
2016-05-07	0.003	15.301	0.6854	0.9096369270800599	0.7959696596965172	0.6875438582054065	0.8329019791970843
2016-05-08	0.0	15.671	0.6015	0.6701268953514093	0.6694146575516862	0.6875438582054065	0.8329019791970843
2016-05-09	0.0	16.123	0.545	0.6338034903314662	0.6034287039691338	0.6875438582054065	0.8329019791970843
2016-05-10	0.0	16.636	0.5158	0.5465094082668625	0.4388918519065832	0.6875438582054065	0.8329019791970843
2016-05-11	0.815	15.542	0.5122	0.5372322560188622	0.5342822481911876	0.6875438582054065	0.8329019791970843
2016-05-12	50.011	10.975	1.9285	1.1511977226618297	2.796719918840944	0.6875438582054065	0.8329019791970843
2016-05-13	31.406	10.803	22.5369	24.396366250000007	24.2237049891924	0.6875438582054065	0.8329019791970843
2016-05-14	18.771	10.912	18.8822	11.400041171448137	16.288821747246374	0.6875438582054065	0.8329019791970843
2016-05-15	0.004	8.276	9.6917	6.538020541399247	8.466549946865829	0.6875438582054065	0.8329019791970843
2016-05-16	3.752	7.539	4.1851	3.3014901341370675	4.6744389118503555	0.6875438582054065	0.8329019791970843
2016-05-17	0.0	9.812	2.9912	2.7107074735588483	3.3416886951587896	0.6875438582054065	0.8329019791970843
2016-05-18	7.226	12.839	2.1017	1.3008752702168769	2.245239110998181	0.6875438582054065	0.8329019791970843
2016-05-19	2.334	10.0	2.2293	1.690592454864983	3.469087211954083	0.6875438582054065	0.8329019791970843
2016-05-20	0.0	12.244	1.6897	1.497246069082496	2.3437424180822486	0.6875438582054065	0.8329019791970843
2016-05-21	0.0	15.153	1.3252	0.847293742411428	1.3780264721346267	0.6875438582054065	0.8329019791970843
2016-05-22	1.385	18.345	1.1046	0.652287497673585	1.3665974546392348	0.6875438582054065	0.8329019791970843
2016-05-23	17.351	8.319	1.6241	0.7550785938181582	1.9531676090086318	0.6875438582054065	0.8329019791970843
2016-05-24	0.029	10.09	2.6485	3.3347521433173712	3.4969659936706075	0.6875438582054065	0.8329019791970843
2016-05-25	0.003	13.609	1.6405	1.5380089342149579	2.131311915406399	0.6875438582054065	0.8329019791970843
2016-05-26	0.0	17.418	1.2067	0.9863665700633975	1.368830406457609	0.6875438582054065	0.8329019791970843
2016-05-27	8.671	18.808	1.1155	1.1276374257696626	1.2009592741517383	0.6875438582054065	0.8329019791970843
