Date	P	T	Q	Q_predicted_RandomForest	Q_predicted_CatBoost	nse_score_RandomForest	nse_score_Catboost
2000-02-25	9.565	6.702	1.7134	1.2063195831720785	2.0596497267513048	0.6448621022810707	0.737645565476801
2000-02-26	0.047	5.063	3.0732	3.1313857643467644	4.321826881888206	0.6448621022810707	0.737645565476801
2000-02-27	0.0	4.96	2.098	1.593453443210783	2.748339279076537	0.6448621022810707	0.737645565476801
2000-02-28	3.362	7.733	1.7171	1.257547706764815	1.975680681955106	0.6448621022810707	0.737645565476801
2000-02-29	9.221	6.97	1.7772	1.709725900797324	2.246013505947451	0.6448621022810707	0.737645565476801
2000-03-01	4.546	4.941	3.3922	3.912801152743272	3.613797995958922	0.6448621022810707	0.737645565476801
2000-03-02	0.75	2.188	3.0787	2.7633103351769717	3.616991740267972	0.6448621022810707	0.737645565476801
2000-03-03	7.987	5.833	2.2675	2.4344545889396416	2.826069249483578	0.6448621022810707	0.737645565476801
2000-03-04	0.028	3.438	2.592	2.64946680297619	3.4775738211270455	0.6448621022810707	0.737645565476801
2000-03-05	0.0	0.314	2.0525	1.9233661289488015	2.24790691921896	0.6448621022810707	0.737645565476801
2000-03-06	0.0	1.568	1.6642	1.4059852544521894	1.6380675391163122	0.6448621022810707	0.737645565476801
2000-03-07	0.0	5.965	1.3817	1.3527367625662037	1.5196704503790823	0.6448621022810707	0.737645565476801
2000-03-08	3.213	7.738	1.2413	1.2163144939189308	1.3367773354411865	0.6448621022810707	0.737645565476801
2000-03-09	0.198	12.76	1.1921	1.063990098634024	1.3240136327098453	0.6448621022810707	0.737645565476801
2000-03-10	0.0	9.545	0.9898	1.1755385960048406	1.137345128760382	0.6448621022810707	0.737645565476801
2000-03-11	0.0	9.489	0.9187	0.9654578839382155	0.9833187419374878	0.6448621022810707	0.737645565476801
2000-03-12	0.0	7.248	0.8093	0.7483764794386969	0.8041836651927786	0.6448621022810707	0.737645565476801
2000-03-13	0.457	5.739	0.7583	0.9146203127045792	0.7676312014710877	0.6448621022810707	0.737645565476801
2000-03-14	7.697	8.114	0.7528	0.7999559246114559	1.047532184243993	0.6448621022810707	0.737645565476801
2000-03-15	0.088	3.766	1.0116	1.996518657455621	1.2521492126680038	0.6448621022810707	0.737645565476801
2000-03-16	3.437	3.012	0.751	0.9110269076322023	0.9428585790607131	0.6448621022810707	0.737645565476801
2000-03-17	4.219	5.613	0.9296	1.3966964010423197	1.1919800934863105	0.6448621022810707	0.737645565476801
2000-03-18	12.192	5.592	2.705	1.2057512209601613	1.4835668274151492	0.6448621022810707	0.737645565476801
2000-03-19	0.795	4.812	3.23	5.061756635876841	2.934245431321842	0.6448621022810707	0.737645565476801
2000-03-20	0.0	4.309	2.2074	2.050172192818018	2.215086857793655	0.6448621022810707	0.737645565476801
2000-03-21	0.0	5.017	1.646	1.646051075378864	1.486995736921487	0.6448621022810707	0.737645565476801
2000-03-22	0.0	6.734	1.3215	1.1915732609182799	1.01242411215718	0.6448621022810707	0.737645565476801
2000-03-23	0.0	8.426	1.1101	1.1001395985953264	0.9397712956564948	0.6448621022810707	0.737645565476801
2000-03-24	0.44	9.482	0.957	1.0035739488381106	0.7751353835955259	0.6448621022810707	0.737645565476801
2000-03-25	2.092	9.135	0.8275	0.8974930183029874	0.6542550114324697	0.6448621022810707	0.737645565476801
2000-03-26	8.406	5.396	1.2541	1.0068198734826797	0.7993341764320933	0.6448621022810707	0.737645565476801
2000-03-27	11.056	3.57	1.6788	2.315334418831169	2.0876803011130365	0.6448621022810707	0.737645565476801
2000-03-28	0.274	4.588	3.4651	3.578586666829222	2.5933095973691485	0.6448621022810707	0.737645565476801
2000-03-29	2.624	4.517	2.2238	2.0458933639186587	1.9210210875976745	0.6448621022810707	0.737645565476801
2000-03-30	0.516	4.161	1.697	1.4150529937529381	1.4991175848835496	0.6448621022810707	0.737645565476801
2000-03-31	0.928	6.423	1.3908	1.4729904663100055	1.3031057203228253	0.6448621022810707	0.737645565476801
2000-04-01	1.46	5.571	1.3215	1.2256147271152271	0.9777564354344983	0.6448621022810707	0.737645565476801
2000-04-02	0.0	6.256	1.1101	1.0419099374717262	0.8785692853879726	0.6448621022810707	0.737645565476801
2000-04-03	0.0	11.1	1.0299	0.9055900253345099	0.8353499874872311	0.6448621022810707	0.737645565476801
2000-04-04	1.228	10.95	0.8713	0.8162039117767328	0.7908426524177176	0.6448621022810707	0.737645565476801
2000-04-05	28.22	7.688	1.1028	1.5787045753506412	1.6468978203061087	0.6448621022810707	0.737645565476801
2000-04-06	0.492	3.33	4.3218	7.916371250000002	8.69195604968196	0.6448621022810707	0.737645565476801
2000-04-07	0.0	4.672	2.4243	3.6223530000000013	2.5765194010370545	0.6448621022810707	0.737645565476801
2000-04-08	0.0	6.529	1.7462	1.5343467580038122	1.73757001213915	0.6448621022810707	0.737645565476801
2000-04-09	0.0	7.678	1.409	0.9841789676436828	1.4028683893887495	0.6448621022810707	0.737645565476801
2000-04-10	0.006	9.247	1.183	0.7942193288406637	0.966163455259345	0.6448621022810707	0.737645565476801
2000-04-11	5.471	7.826	1.1028	0.9496951276271286	1.074067073902059	0.6448621022810707	0.737645565476801
2000-04-12	6.67	6.549	1.4746	1.7500423089583088	1.4394582650263696	0.6448621022810707	0.737645565476801
2000-04-13	3.517	6.29	1.3908	2.7070713384230496	2.10566330181781	0.6448621022810707	0.737645565476801
2000-04-14	0.0	10.299	1.1976	2.260184442497754	1.6520967662643615	0.6448621022810707	0.737645565476801
2000-04-15	0.0	7.811	1.008	1.622151869439096	1.3021034967794614	0.6448621022810707	0.737645565476801
2000-04-16	0.0	9.108	0.8786	1.2948174502270606	1.1873256778296317	0.6448621022810707	0.737645565476801
2000-04-17	5.688	8.266	0.9952	0.9397158017622381	1.0527179958574473	0.6448621022810707	0.737645565476801
2000-04-18	1.26	7.228	0.9916	1.3281477975687583	0.9390414232157547	0.6448621022810707	0.737645565476801
2000-04-19	0.0	9.243	0.8494	1.0759402216415446	0.9719117954983383	0.6448621022810707	0.737645565476801
2000-04-20	0.0	10.765	0.7346	0.9389650845911055	0.8581450923961369	0.6448621022810707	0.737645565476801
2000-04-21	0.0	13.996	0.6671	1.0208187001087667	0.7524103255516197	0.6448621022810707	0.737645565476801
2000-04-22	0.0	15.458	0.6325	0.7031553091768642	0.6661560063732577	0.6448621022810707	0.737645565476801
2000-04-23	11.756	14.482	0.5924	0.714864434388338	0.6163779999589251	0.6448621022810707	0.737645565476801
2000-04-24	1.19	8.298	1.3069	1.8137304912112753	1.285849870464181	0.6448621022810707	0.737645565476801
2000-04-25	0.0	10.406	0.8275	0.8840123474708262	1.0600559086059542	0.6448621022810707	0.737645565476801
2000-04-26	0.0	13.761	0.7109	0.8042779875059631	0.9337382696225645	0.6448621022810707	0.737645565476801
2000-04-27	0.0	14.347	0.6197	0.787792278128985	0.7790143960766948	0.6448621022810707	0.737645565476801
2000-04-28	0.0	15.781	0.5833	0.6456743970823171	0.43764892310111525	0.6448621022810707	0.737645565476801
2000-04-29	0.0	13.091	0.5158	0.5567829205443987	0.5731397295374697	0.6448621022810707	0.737645565476801
2000-04-30	0.0	15.243	0.4685	0.5651773764560559	0.4705802625574592	0.6448621022810707	0.737645565476801
2000-05-01	0.028	15.676	0.4593	0.5866202966814871	0.4066908195416572	0.6448621022810707	0.737645565476801
2000-05-02	0.007	15.563	0.4429	0.6211113978213336	0.449048807630541	0.6448621022810707	0.737645565476801
2000-05-03	6.372	15.985	0.4575	0.5327187329546331	0.37352047285247636	0.6448621022810707	0.737645565476801
2000-05-04	0.801	15.899	0.4393	0.7705201178178291	0.0962972522693708	0.6448621022810707	0.737645565476801
2000-05-05	6.636	15.524	0.4593	0.49003650209745775	0.17097291769504808	0.6448621022810707	0.737645565476801
2000-05-06	0.0	15.204	0.5796	1.0194456903588194	0.32270748860115406	0.6448621022810707	0.737645565476801
2000-05-07	0.0	16.943	0.3755	0.6512225055535328	0.18306933012129845	0.6448621022810707	0.737645565476801
2000-05-08	4.358	15.634	0.3919	0.4839905897837964	0.3265313706950088	0.6448621022810707	0.737645565476801
2000-05-09	0.0	17.041	0.3664	0.6022064557570206	0.5817515412734197	0.6448621022810707	0.737645565476801
2000-05-10	0.0	18.972	0.339	0.4633455702003739	0.1578501073440779	0.6448621022810707	0.737645565476801
2000-05-11	0.215	20.122	0.3281	0.4013298378574703	0.402576271241295	0.6448621022810707	0.737645565476801
2000-05-12	16.123	15.587	0.5742	0.6827345794911276	0.4275727387948842	0.6448621022810707	0.737645565476801
2000-05-13	0.002	15.691	0.7492	1.6299100793149148	0.5657098245883606	0.6448621022810707	0.737645565476801
2000-05-14	0.0	16.71	0.3609	0.7409841862358328	0.39819367077823786	0.6448621022810707	0.737645565476801
2000-05-15	0.0	17.662	0.3245	0.448173516484633	0.358167486272152	0.6448621022810707	0.737645565476801
2000-05-16	0.008	19.615	0.3081	0.4789473082993636	0.36240279673056985	0.6448621022810707	0.737645565476801
2000-05-17	9.859	17.878	0.3409	0.3813665718722587	0.5179396499255597	0.6448621022810707	0.737645565476801
2000-05-18	2.87	11.77	0.6835	0.7198230043712607	0.813109253865104	0.6448621022810707	0.737645565476801
2000-05-19	0.428	11.22	0.3919	0.5606466620721676	0.42256235354670224	0.6448621022810707	0.737645565476801
2000-05-20	0.53	10.94	0.3245	0.6621631761746032	0.4234133777315713	0.6448621022810707	0.737645565476801
2000-05-21	11.451	11.442	0.2916	0.4734394318916424	0.7887053264380818	0.6448621022810707	0.737645565476801
2000-05-22	0.0	11.429	0.8312	1.6642417498198205	0.9244986004315754	0.6448621022810707	0.737645565476801
2000-05-23	0.0	12.819	0.3135	0.747150112676526	0.7023341154971371	0.6448621022810707	0.737645565476801
2000-05-24	0.0	15.614	0.2625	0.357767508724434	0.268429457339316	0.6448621022810707	0.737645565476801
2000-05-25	0.036	16.062	0.2515	0.558097975073142	0.3759319950290869	0.6448621022810707	0.737645565476801
2000-05-26	0.0	17.968	0.2406	0.37560534239513965	0.28849144933995774	0.6448621022810707	0.737645565476801
2000-05-27	0.405	12.157	0.2315	0.3162475602744838	0.2742139331278455	0.6448621022810707	0.737645565476801
2000-05-28	5.285	12.026	0.2625	0.4048007834410384	0.43496615064399	0.6448621022810707	0.737645565476801
2000-05-29	0.445	11.303	0.3099	0.5618137350138737	0.2112307428563871	0.6448621022810707	0.737645565476801
2000-05-30	26.97	11.168	0.9333	1.632197032701238	1.5164693419482513	0.6448621022810707	0.737645565476801
2000-05-31	7.652	13.36	1.3051	7.316022500000001	4.250543802361516	0.6448621022810707	0.737645565476801
2000-06-01	0.0	15.021	0.6562	3.3799040092679085	2.5304724974937574	0.6448621022810707	0.737645565476801
2000-06-02	0.0	19.075	0.4557	1.814335016727717	1.336242030696292	0.6448621022810707	0.737645565476801
2000-06-03	0.54	20.538	0.3317	1.1375995530042693	1.0802390589303716	0.6448621022810707	0.737645565476801
2000-06-04	0.0	21.019	0.2807	0.6010896460173807	0.5936130928137856	0.6448621022810707	0.737645565476801
2000-06-05	12.985	19.421	0.4356	0.8917283838184108	0.8338864824311555	0.6448621022810707	0.737645565476801
2000-06-06	6.558	12.779	0.751	2.4309127595774407	0.9888298150042132	0.6448621022810707	0.737645565476801
2000-06-07	0.021	14.445	0.4502	1.383826111658506	1.032163791245946	0.6448621022810707	0.737645565476801
2000-06-08	0.0	16.428	0.3062	0.8515009527376609	0.7714330166246524	0.6448621022810707	0.737645565476801
2000-06-09	0.0	20.911	0.2716	0.6290810761930082	0.5699308462082656	0.6448621022810707	0.737645565476801
2000-06-10	1.904	20.842	0.2479	0.7605335582372763	0.5603816300088337	0.6448621022810707	0.737645565476801
2000-06-11	8.108	19.613	0.4994	0.7351663952129495	0.6278131925905939	0.6448621022810707	0.737645565476801
2000-06-12	0.0	18.809	0.4484	0.9304453385497332	0.9127500034780344	0.6448621022810707	0.737645565476801
2000-06-13	27.118	20.689	1.2049	2.3058826642080748	1.6600158876588973	0.6448621022810707	0.737645565476801
2000-06-14	1.472	19.097	1.7954	2.353565880952381	4.035389033875331	0.6448621022810707	0.737645565476801
2000-06-15	0.105	19.336	0.7091	1.5189306560846558	1.662677879683957	0.6448621022810707	0.737645565476801
2000-06-16	0.001	16.469	0.4375	0.9125635964349312	1.2586521942477957	0.6448621022810707	0.737645565476801
2000-06-17	0.0	16.02	0.3482	0.5109890091903105	0.801978978485445	0.6448621022810707	0.737645565476801
2000-06-18	0.0	17.589	0.2916	0.5513955585885995	0.5274176548483444	0.6448621022810707	0.737645565476801
2000-06-19	0.0	20.312	0.2734	0.4792592356069032	0.38038364979172057	0.6448621022810707	0.737645565476801
2000-06-20	0.0	22.571	0.2479	0.4006950760583002	0.3780773662815773	0.6448621022810707	0.737645565476801
2000-06-21	0.524	24.191	0.2242	0.3312403192679086	0.3273311998656532	0.6448621022810707	0.737645565476801
2000-06-22	2.762	21.224	0.2206	0.3246038249270676	0.33198467514273866	0.6448621022810707	0.737645565476801
2000-06-23	1.408	15.914	0.3117	0.42980216391564624	0.3533524784145028	0.6448621022810707	0.737645565476801
2000-06-24	8.361	13.532	0.3117	0.4671856268493745	0.5564061733512664	0.6448621022810707	0.737645565476801
2000-06-25	3.454	11.613	0.6088	0.9107999541135706	0.28931046056538934	0.6448621022810707	0.737645565476801
2000-06-26	0.0	14.241	0.2971	1.1653270792148653	0.5876232659026291	0.6448621022810707	0.737645565476801
2000-06-27	0.001	14.256	0.2315	0.7995751800778514	0.01542595469404806	0.6448621022810707	0.737645565476801
2000-06-28	0.615	13.981	0.2187	0.6040753713904661	0.1795810299190439	0.6448621022810707	0.737645565476801
2000-06-29	0.0	16.907	0.2078	0.3026201376309367	0.4026726930361584	0.6448621022810707	0.737645565476801
2000-06-30	0.0	17.724	0.2023	0.33650017998580667	0.31750413639509345	0.6448621022810707	0.737645565476801
2000-07-01	4.217	19.668	0.195	0.348664419001861	0.2630338070832363	0.6448621022810707	0.737645565476801
2000-07-02	30.463	21.898	0.3755	1.1680602496706194	1.4069184955384832	0.6448621022810707	0.737645565476801
2000-07-03	18.112	18.487	2.4699	3.14376	2.722819068011814	0.6448621022810707	0.737645565476801
2000-07-04	10.272	17.062	1.954	3.8499962500000002	3.389456550335402	0.6448621022810707	0.737645565476801
2000-07-05	0.024	18.065	1.0226	1.916618327200577	1.7176905103690228	0.6448621022810707	0.737645565476801
2000-07-06	3.952	19.529	0.5669	1.166379679006544	1.011975501762634	0.6448621022810707	0.737645565476801
2000-07-07	15.527	17.395	0.8476	1.2065260158730156	1.610757840870016	0.6448621022810707	0.737645565476801
2000-07-08	2.159	13.657	1.4837	2.9316085272336356	2.5639234741641888	0.6448621022810707	0.737645565476801
2000-07-09	5.938	13.385	0.8221	0.8448766939828062	1.5875768452867283	0.6448621022810707	0.737645565476801
2000-07-10	27.475	13.654	4.6973	3.1891637500000014	3.6427805455245728	0.6448621022810707	0.737645565476801
2000-07-11	1.727	12.75	5.266	6.531490000000001	5.499744919660193	0.6448621022810707	0.737645565476801
2000-07-12	9.489	11.551	2.3405	1.6114256636604136	2.7622657503636305	0.6448621022810707	0.737645565476801
2000-07-13	4.018	12.279	3.7185	3.3092950462962962	3.936429160105905	0.6448621022810707	0.737645565476801
2000-07-14	9.521	12.098	3.0605	2.8344300833333334	2.5081070544223554	0.6448621022810707	0.737645565476801
2000-07-15	7.99	10.272	3.9372	2.2430733327800363	4.705237095250196	0.6448621022810707	0.737645565476801
2000-07-16	4.117	10.686	3.1972	3.5244370952380963	4.494629785310941	0.6448621022810707	0.737645565476801
2000-07-17	0.0	12.592	2.4207	2.2660633748996104	2.582883690372818	0.6448621022810707	0.737645565476801
2000-07-18	0.0	15.058	1.5056	1.7410131761033973	2.0074033235255078	0.6448621022810707	0.737645565476801
2000-07-19	0.0	16.44	1.0481	1.3054205423963137	1.3918826935882256	0.6448621022810707	0.737645565476801
2000-07-20	0.0	15.181	0.8166	0.8220303541383194	1.2566212733061606	0.6448621022810707	0.737645565476801
2000-07-21	0.0	17.182	0.6744	0.7291982495198861	0.9588899210076791	0.6448621022810707	0.737645565476801
2000-07-22	0.0	17.495	0.5614	0.683775392643098	0.8151582789087342	0.6448621022810707	0.737645565476801
2000-07-23	2.229	17.485	0.5195	0.5904012145749188	0.7800652033431411	0.6448621022810707	0.737645565476801
2000-07-24	7.922	18.002	0.5961	0.5432988474574482	0.6506323486358915	0.6448621022810707	0.737645565476801
2000-07-25	5.809	18.269	0.6708	1.0872155347194226	1.0477190536892385	0.6448621022810707	0.737645565476801
2000-07-26	0.314	18.369	0.7018	1.1325631059688193	0.8965385065247778	0.6448621022810707	0.737645565476801
2000-07-27	7.577	18.958	0.4174	0.6829623092915462	0.7963547233872	0.6448621022810707	0.737645565476801
2000-07-28	12.008	16.066	1.1429	1.2656619834200888	2.064513774930103	0.6448621022810707	0.737645565476801
2000-07-29	6.864	14.423	1.1265	1.9058312111329798	2.2426855516519315	0.6448621022810707	0.737645565476801
2000-07-30	2.315	15.252	1.039	1.9440599600678143	1.766726846998868	0.6448621022810707	0.737645565476801
2000-07-31	0.0	16.684	0.9971	0.8923137531751975	1.3036455850099562	0.6448621022810707	0.737645565476801
2000-08-01	0.0	19.088	0.6562	0.7589192108391608	0.869535660868286	0.6448621022810707	0.737645565476801
2000-08-02	5.812	19.237	0.5815	0.7151204706018204	0.6944671825229936	0.6448621022810707	0.737645565476801
2000-08-03	7.378	16.127	1.2668	1.0975230228731956	0.8944151308718846	0.6448621022810707	0.737645565476801
2000-08-04	1.105	15.711	1.0463	1.2706611002475698	1.200699659172046	0.6448621022810707	0.737645565476801
2000-08-05	14.019	14.837	0.8822	0.7674083168366063	0.7511783761050057	0.6448621022810707	0.737645565476801
2000-08-06	16.436	15.009	4.1833	2.7883052825352617	2.900289193715845	0.6448621022810707	0.737645565476801
2000-08-07	0.026	16.143	4.8322	2.5042318227106226	3.3144442504240867	0.6448621022810707	0.737645565476801
2000-08-08	0.216	17.49	2.1272	0.9238385851000392	1.562305248724298	0.6448621022810707	0.737645565476801
2000-08-09	0.0	18.556	1.358	0.795893270908907	1.2973243617496446	0.6448621022810707	0.737645565476801
2000-08-10	0.0	20.03	1.0098	0.6405377667795426	0.7459235425922482	0.6448621022810707	0.737645565476801
2000-08-11	0.0	20.558	0.7729	0.43501510988230424	0.619351966551012	0.6448621022810707	0.737645565476801
2000-08-12	0.0	20.786	0.6289	0.38541556575578156	0.5866650756166285	0.6448621022810707	0.737645565476801
2000-08-13	0.0	20.849	0.5323	0.4381154945120563	0.38602405870212797	0.6448621022810707	0.737645565476801
2000-08-14	0.0	21.282	0.4612	0.3634404015810287	0.3852848732878451	0.6448621022810707	0.737645565476801
2000-08-15	0.0	21.781	0.4156	0.3317780360381536	0.30070570429285004	0.6448621022810707	0.737645565476801
2000-08-16	0.0	21.857	0.3828	0.33455803654326066	0.28676356780501155	0.6448621022810707	0.737645565476801
2000-08-17	2.113	21.626	0.37	0.32705388577558886	0.3735914754557703	0.6448621022810707	0.737645565476801
2000-08-18	3.225	19.926	0.5341	0.3808135754274714	0.3922541156650232	0.6448621022810707	0.737645565476801
2000-08-19	0.13	22.197	0.3482	0.34140174283000474	0.31078083506285226	0.6448621022810707	0.737645565476801
2000-08-20	17.133	23.863	0.3427	0.5093914469339433	0.4279822557869253	0.6448621022810707	0.737645565476801
2000-08-21	9.808	18.525	1.4327	2.384948134993146	1.2592961683178923	0.6448621022810707	0.737645565476801
2000-08-22	0.0	16.975	1.0517	1.0234283081271887	0.9555069099777682	0.6448621022810707	0.737645565476801
2000-08-23	0.0	17.766	0.5468	0.5658215063329144	0.24244633474864496	0.6448621022810707	0.737645565476801
2000-08-24	0.0	19.572	0.4065	0.46677384394459115	0.34737943360776913	0.6448621022810707	0.737645565476801
2000-08-25	0.0	18.953	0.3718	0.5005581161319225	0.2898388495952766	0.6448621022810707	0.737645565476801
2000-08-26	0.003	19.47	0.3263	0.38389224022002855	0.2940829926239792	0.6448621022810707	0.737645565476801
2000-08-27	14.707	16.013	0.8804	0.4648519040280553	0.5608859741278477	0.6448621022810707	0.737645565476801
2000-08-28	0.026	16.146	0.5705	0.9922367034690799	0.6365751345103414	0.6448621022810707	0.737645565476801
2000-08-29	0.0	16.064	0.4028	0.47227757242322516	0.366109201996895	0.6448621022810707	0.737645565476801
2000-08-30	1.115	16.003	0.3245	0.3212393678351376	0.1622440179846638	0.6448621022810707	0.737645565476801
2000-08-31	29.96	14.744	3.6073	1.0415225278833067	0.6689071603448649	0.6448621022810707	0.737645565476801
2000-09-01	2.174	16.819	2.2019	4.398258636363635	2.7184751562095357	0.6448621022810707	0.737645565476801
2000-09-02	2.352	14.642	1.1301	1.2096580787037035	1.322883943722821	0.6448621022810707	0.737645565476801
2000-09-03	20.931	12.904	2.2256	0.861636129261712	1.8783615806709655	0.6448621022810707	0.737645565476801
2000-09-04	7.026	11.603	5.3043	4.5163150000000005	4.8049469262171876	0.6448621022810707	0.737645565476801
2000-09-05	0.0	12.446	3.3722	2.23774242488263	2.3104479679381718	0.6448621022810707	0.737645565476801
2000-09-06	13.135	12.672	1.8173	1.2805779663865546	1.2957941192614686	0.6448621022810707	0.737645565476801
2000-09-07	0.071	13.663	3.8297	3.3004221111111107	2.860566730986823	0.6448621022810707	0.737645565476801
2000-09-08	0.0	13.483	2.0689	1.4740221067240733	1.380510316060681	0.6448621022810707	0.737645565476801
2000-09-09	0.0	15.117	1.3033	0.7855876920621649	0.8471406932002742	0.6448621022810707	0.737645565476801
2000-09-10	0.0	16.632	0.9606	0.5855572704557153	0.8730137079745721	0.6448621022810707	0.737645565476801
2000-09-11	0.0	17.174	0.8002	0.6108142694194745	0.6000495066142313	0.6448621022810707	0.737645565476801
2000-09-12	1.095	16.9	0.6726	0.5278689364220097	0.5882454962970999	0.6448621022810707	0.737645565476801
2000-09-13	1.813	17.219	0.6708	0.3813746049630672	0.485683895164155	0.6448621022810707	0.737645565476801
2000-09-14	3.148	16.963	0.545	0.4054580025070377	0.4430627469147804	0.6448621022810707	0.737645565476801
2000-09-15	0.026	18.077	0.6234	0.45037848036619116	0.32338807208040654	0.6448621022810707	0.737645565476801
2000-09-16	5.998	14.713	0.7437	0.5058530094950788	0.44767120117482206	0.6448621022810707	0.737645565476801
2000-09-17	0.001	13.466	0.5523	0.7696645080458563	0.7017624185879883	0.6448621022810707	0.737645565476801
2000-09-18	0.025	13.132	0.4922	0.511954436633473	0.25737276616789906	0.6448621022810707	0.737645565476801
2000-09-19	0.185	14.553	0.432	0.42065749834473143	0.39355342238924584	0.6448621022810707	0.737645565476801
2000-09-20	64.56	14.045	2.0433	1.6377360428139647	1.2413430014989908	0.6448621022810707	0.737645565476801
2000-09-21	12.868	11.85	29.87	10.896160000000002	11.228241854262533	0.6448621022810707	0.737645565476801
2000-09-22	0.051	11.635	6.3542	2.698173333333334	4.440482359146768	0.6448621022810707	0.737645565476801
2000-09-23	0.0	11.709	3.0222	1.5995009285714286	2.1612550955993997	0.6448621022810707	0.737645565476801
2000-09-24	0.025	11.197	1.9394	1.2116296964285713	1.5362435579097093	0.6448621022810707	0.737645565476801
2000-09-25	0.0	13.717	1.4072	0.9088220915587213	1.1780251446394425	0.6448621022810707	0.737645565476801
2000-09-26	0.05	14.462	1.1374	0.5488947169590966	0.8745795908600249	0.6448621022810707	0.737645565476801
2000-09-27	1.852	14.916	0.9588	0.4988527390632112	0.8370076962593526	0.6448621022810707	0.737645565476801
2000-09-28	0.051	15.403	0.8932	0.44292659681936203	0.6092196791702709	0.6448621022810707	0.737645565476801
2000-09-29	0.051	16.316	0.7528	0.4086868548794273	0.4327209466154215	0.6448621022810707	0.737645565476801
2000-09-30	5.701	14.152	0.658	0.38190858876708483	0.6507834585716125	0.6448621022810707	0.737645565476801
2000-10-01	3.213	13.504	0.7893	2.021651233316048	0.5701557562887487	0.6448621022810707	0.737645565476801
